geneA.name	geneA.id	geneB.name	geneB.id	paircount	splitcount	transcripts.list
FN1	ENSG00000115414	SEPT7	ENSG00000122545	0	1	ENST00000432072_0:5974_ENST00000399035_1228:4066;ENST00000432072_0:5974_ENST00000350320_1512:4350;ENST00000432072_0:5974_ENST00000435235_1351:1584;ENST00000432072_0:5974_ENST00000399034_1561:4399;ENST00000443816_0:5707_ENST00000399035_1228:4066;ENST00000354785_0:6349_ENST00000435235_1351:1584;ENST00000443816_0:5707_ENST00000399034_1561:4399;ENST00000432072_0:5974_ENST00000432293_324:1362;ENST00000443816_0:5707_ENST00000435235_1351:1584;ENST00000421182_0:5701_ENST00000350320_1512:4350;ENST00000421182_0:5701_ENST00000435235_1351:1584;ENST00000323926_0:6245_ENST00000399035_1228:4066;ENST00000354785_0:6349_ENST00000350320_1512:4350;ENST00000323926_0:6245_ENST00000399034_1561:4399;ENST00000446046_0:5972_ENST00000399034_1561:4399;ENST00000336916_0:5972_ENST00000399034_1561:4399;ENST00000359671_0:5972_ENST00000399034_1561:4399;ENST00000421182_0:5701_ENST00000399034_1561:4399;ENST00000356005_0:5702_ENST00000350320_1512:4350;ENST00000357867_0:5702_ENST00000350320_1512:4350;ENST00000421182_0:5701_ENST00000399035_1228:4066;ENST00000359671_0:5972_ENST00000350320_1512:4350;ENST00000336916_0:5972_ENST00000350320_1512:4350;ENST00000446046_0:5972_ENST00000350320_1512:4350;ENST00000456923_0:1857_ENST00000399034_1561:4399;ENST00000357867_0:5702_ENST00000432293_324:1362;ENST00000356005_0:5702_ENST00000432293_324:1362;ENST00000456923_0:1857_ENST00000350320_1512:4350;ENST00000456923_0:1857_ENST00000435235_1351:1584;ENST00000456923_0:1857_ENST00000399035_1228:4066;ENST00000357867_0:5702_ENST00000399034_1561:4399;ENST00000356005_0:5702_ENST00000399034_1561:4399;ENST00000456923_0:1857_ENST00000432293_324:1362;ENST00000323926_0:6245_ENST00000432293_324:1362;ENST00000421182_0:5701_ENST00000432293_324:1362;ENST00000359671_0:5972_ENST00000435235_1351:1584;ENST00000336916_0:5972_ENST00000435235_1351:1584;ENST00000446046_0:5972_ENST00000435235_1351:1584;ENST00000443816_0:5707_ENST00000432293_324:1362;ENST00000359671_0:5972_ENST00000399035_1228:4066;ENST00000336916_0:5972_ENST00000399035_1228:4066;ENST00000446046_0:5972_ENST00000399035_1228:4066;ENST00000359671_0:5972_ENST00000432293_324:1362;ENST00000336916_0:5972_ENST00000432293_324:1362;ENST00000446046_0:5972_ENST00000432293_324:1362;ENST00000357867_0:5702_ENST00000435235_1351:1584;ENST00000356005_0:5702_ENST00000435235_1351:1584;ENST00000356005_0:5702_ENST00000399035_1228:4066;ENST00000357867_0:5702_ENST00000399035_1228:4066;ENST00000354785_0:6349_ENST00000432293_324:1362;ENST00000354785_0:6349_ENST00000399034_1561:4399;ENST00000323926_0:6245_ENST00000350320_1512:4350;ENST00000443816_0:5707_ENST00000350320_1512:4350;ENST00000323926_0:6245_ENST00000435235_1351:1584;ENST00000354785_0:6349_ENST00000399035_1228:4066
FN1	ENSG00000115414	COA4	ENSG00000181924	0	1	ENST00000355693_0:230_ENST00000356005_6853:7846;ENST00000355693_0:230_ENST00000357867_6493:7898;ENST00000355693_0:230_ENST00000336916_7030:8435;ENST00000355693_0:230_ENST00000323926_7303:8708;ENST00000355693_0:230_ENST00000359671_7123:8524;ENST00000355693_0:230_ENST00000421182_6684:8103;ENST00000355693_0:230_ENST00000456923_3008:3720;ENST00000355693_0:230_ENST00000354785_7500:8905;ENST00000355693_0:230_ENST00000446046_6955:7952;ENST00000355693_0:230_ENST00000443816_6765:7762;ENST00000355693_0:230_ENST00000432072_6765:7759
FN1	ENSG00000115414	CSGALNACT2	ENSG00000169826	0	1	ENST00000374466_0:1575_ENST00000336916_6634:8435;ENST00000374466_0:1575_ENST00000354785_7104:8905;ENST00000374466_0:1575_ENST00000356005_6457:7846;ENST00000374466_0:1575_ENST00000359671_6727:8524;ENST00000374466_0:1575_ENST00000443816_6369:7762;ENST00000374466_0:1575_ENST00000432072_6369:7759;ENST00000374466_0:1575_ENST00000456923_2612:3720;ENST00000374466_0:1575_ENST00000421182_6288:8103;ENST00000374466_0:1575_ENST00000446046_6559:7952;ENST00000374466_0:1575_ENST00000357867_6097:7898;ENST00000374466_0:1575_ENST00000323926_6907:8708
FN1	ENSG00000115414	RANBP2	ENSG00000153201	0	1	ENST00000283195_0:8418_ENST00000456923_2896:3720;ENST00000283195_0:8418_ENST00000323926_7191:8708;ENST00000283195_0:8418_ENST00000357867_6381:7898;ENST00000283195_0:8418_ENST00000421182_6572:8103;ENST00000283195_0:8418_ENST00000336916_6918:8435;ENST00000283195_0:8418_ENST00000359671_7011:8524;ENST00000283195_0:8418_ENST00000356005_6741:7846;ENST00000283195_0:8418_ENST00000354785_7388:8905;ENST00000283195_0:8418_ENST00000446046_6843:7952;ENST00000283195_0:8418_ENST00000443816_6653:7762;ENST00000283195_0:8418_ENST00000432072_6653:7759
TPI1	ENSG00000111669	RPL8	ENSG00000161016	0	1	ENST00000394920_0:422_ENST00000396705_141:1231;ENST00000532702_0:396_ENST00000229270_553:1763;ENST00000262584_0:499_ENST00000229270_553:1763;ENST00000528957_0:488_ENST00000229270_553:1763;ENST00000533397_0:290_ENST00000229270_553:1763;ENST00000394920_0:422_ENST00000613953_252:1460;ENST00000533397_0:290_ENST00000613953_252:1460;ENST00000528957_0:488_ENST00000396705_141:1231;ENST00000262584_0:499_ENST00000613953_252:1460;ENST00000528957_0:488_ENST00000613953_252:1460;ENST00000532702_0:396_ENST00000613953_252:1460;ENST00000533397_0:290_ENST00000396705_141:1231;ENST00000532702_0:396_ENST00000396705_141:1231;ENST00000394920_0:422_ENST00000229270_553:1763;ENST00000262584_0:499_ENST00000396705_141:1231
GNAS	ENSG00000087460	LARP1	ENSG00000155506	0	1	ENST00000518892_0:191_ENST00000313949_1169:2578;ENST00000517616_0:209_ENST00000371075_1139:2551;ENST00000517616_0:209_ENST00000371098_1139:1719;ENST00000518297_0:619_ENST00000371098_1139:1719;ENST00000518297_0:619_ENST00000371075_1139:2551;ENST00000518297_0:619_ENST00000313949_1169:2578;ENST00000518892_0:191_ENST00000371075_1139:2551;ENST00000518892_0:191_ENST00000371098_1139:1719;ENST00000517616_0:209_ENST00000313949_1169:2578
GNAS	ENSG00000087460	TSPAN4	ENSG00000214063	0	1	ENST00000371102_0:2430_ENST00000397406_537:1426;ENST00000371085_0:964_ENST00000397411_435:1025;ENST00000371075_0:1543_ENST00000397406_537:1426;ENST00000265620_0:858_ENST00000397404_573:1462;ENST00000371102_0:2430_ENST00000397404_573:1462;ENST00000265620_0:858_ENST00000397396_443:1332;ENST00000371075_0:1543_ENST00000397404_573:1462;ENST00000450130_0:583_ENST00000532375_243:518;ENST00000354359_0:967_ENST00000397396_443:1332;ENST00000371100_0:3021_ENST00000397406_537:1426;ENST00000313949_0:1570_ENST00000525201_385:834;ENST00000371095_0:923_ENST00000397396_443:1332;ENST00000354359_0:967_ENST00000397404_573:1462;ENST00000371102_0:2430_ENST00000397396_443:1332;ENST00000265620_0:858_ENST00000527644_803:968;ENST00000371095_0:923_ENST00000527644_803:968;ENST00000354359_0:967_ENST00000525201_385:834;ENST00000371102_0:2430_ENST00000527644_803:968;ENST00000371100_0:3021_ENST00000527644_803:968;ENST00000313949_0:1570_ENST00000527644_803:968;ENST00000371075_0:1543_ENST00000525201_385:834;ENST00000265620_0:858_ENST00000409531_455:1339;ENST00000371095_0:923_ENST00000397404_573:1462;ENST00000354359_0:967_ENST00000409531_455:1339;ENST00000371075_0:1543_ENST00000527644_803:968;ENST00000603546_0:567_ENST00000397404_573:1462;ENST00000371102_0:2430_ENST00000409531_455:1339;ENST00000371095_0:923_ENST00000397406_537:1426;ENST00000450130_0:583_ENST00000525334_682:860;ENST00000313949_0:1570_ENST00000397404_573:1462;ENST00000371075_0:1543_ENST00000397396_443:1332;ENST00000371100_0:3021_ENST00000409531_455:1339;ENST00000313949_0:1570_ENST00000409531_455:1339;ENST00000371085_0:964_ENST00000397408_541:1430;ENST00000265620_0:858_ENST00000532375_243:518;ENST00000371085_0:964_ENST00000532375_243:518;ENST00000371095_0:923_ENST00000532375_243:518;ENST00000371100_0:3021_ENST00000532375_243:518;ENST00000371102_0:2430_ENST00000532375_243:518;ENST00000371085_0:964_ENST00000397396_443:1332;ENST00000371095_0:923_ENST00000397397_539:1423;ENST00000371100_0:3021_ENST00000397404_573:1462;ENST00000313949_0:1570_ENST00000532375_243:518;ENST00000265620_0:858_ENST00000525201_385:834;ENST00000603546_0:567_ENST00000409543_401:1031;ENST00000371075_0:1543_ENST00000409531_455:1339;ENST00000450130_0:583_ENST00000397404_573:1462;ENST00000371102_0:2430_ENST00000525201_385:834;ENST00000450130_0:583_ENST00000397406_537:1426;ENST00000371100_0:3021_ENST00000525201_385:834;ENST00000371100_0:3021_ENST00000525334_682:860;ENST00000313949_0:1570_ENST00000397411_435:1025;ENST00000265620_0:858_ENST00000397397_539:1423;ENST00000450130_0:583_ENST00000525201_385:834;ENST00000354359_0:967_ENST00000397411_435:1025;ENST00000371100_0:3021_ENST00000397411_435:1025;ENST00000313949_0:1570_ENST00000525334_682:860;ENST00000371095_0:923_ENST00000525334_682:860;ENST00000371095_0:923_ENST00000409543_401:1031;ENST00000604005_0:574_ENST00000525334_682:860;ENST00000371085_0:964_ENST00000525334_682:860;ENST00000371085_0:964_ENST00000397406_537:1426;ENST00000604005_0:574_ENST00000397397_539:1423;ENST00000265620_0:858_ENST00000397406_537:1426;ENST00000313949_0:1570_ENST00000409543_401:1031;ENST00000371085_0:964_ENST00000525201_385:834;ENST00000371075_0:1543_ENST00000397408_541:1430;ENST00000371102_0:2430_ENST00000397397_539:1423;ENST00000371102_0:2430_ENST00000397408_541:1430;ENST00000313949_0:1570_ENST00000397408_541:1430;ENST00000354359_0:967_ENST00000397406_537:1426;ENST00000371075_0:1543_ENST00000409543_401:1031;ENST00000604005_0:574_ENST00000397411_435:1025;ENST00000603546_0:567_ENST00000397397_539:1423;ENST00000371095_0:923_ENST00000397408_541:1430;ENST00000450130_0:583_ENST00000397411_435:1025;ENST00000603546_0:567_ENST00000397396_443:1332;ENST00000604005_0:574_ENST00000409543_401:1031;ENST00000604005_0:574_ENST00000532375_243:518;ENST00000604005_0:574_ENST00000397404_573:1462;ENST00000604005_0:574_ENST00000409531_455:1339;ENST00000604005_0:574_ENST00000397408_541:1430;ENST00000450130_0:583_ENST00000397397_539:1423;ENST00000371100_0:3021_ENST00000409543_401:1031;ENST00000450130_0:583_ENST00000397408_541:1430;ENST00000604005_0:574_ENST00000397396_443:1332;ENST00000450130_0:583_ENST00000527644_803:968;ENST00000604005_0:574_ENST00000527644_803:968;ENST00000450130_0:583_ENST00000409543_401:1031;ENST00000354359_0:967_ENST00000397408_541:1430;ENST00000265620_0:858_ENST00000525334_682:860;ENST00000313949_0:1570_ENST00000397406_537:1426;ENST00000450130_0:583_ENST00000409531_455:1339;ENST00000371095_0:923_ENST00000397411_435:1025;ENST00000371085_0:964_ENST00000527644_803:968;ENST00000604005_0:574_ENST00000525201_385:834;ENST00000603546_0:567_ENST00000397408_541:1430;ENST00000313949_0:1570_ENST00000397397_539:1423;ENST00000371095_0:923_ENST00000409531_455:1339;ENST00000265620_0:858_ENST00000397411_435:1025;ENST00000371100_0:3021_ENST00000397408_541:1430;ENST00000603546_0:567_ENST00000409531_455:1339;ENST00000450130_0:583_ENST00000397396_443:1332;ENST00000603546_0:567_ENST00000397411_435:1025;ENST00000371085_0:964_ENST00000397397_539:1423;ENST00000604005_0:574_ENST00000397406_537:1426;ENST00000313949_0:1570_ENST00000397396_443:1332;ENST00000371100_0:3021_ENST00000397397_539:1423;ENST00000603546_0:567_ENST00000525201_385:834;ENST00000371085_0:964_ENST00000409531_455:1339;ENST00000603546_0:567_ENST00000397406_537:1426;ENST00000371085_0:964_ENST00000409543_401:1031;ENST00000371095_0:923_ENST00000525201_385:834;ENST00000371102_0:2430_ENST00000397411_435:1025;ENST00000354359_0:967_ENST00000532375_243:518;ENST00000371100_0:3021_ENST00000397396_443:1332;ENST00000603546_0:567_ENST00000525334_682:860;ENST00000371075_0:1543_ENST00000532375_243:518;ENST00000265620_0:858_ENST00000409543_401:1031;ENST00000371075_0:1543_ENST00000397411_435:1025;ENST00000354359_0:967_ENST00000527644_803:968;ENST00000371102_0:2430_ENST00000525334_682:860;ENST00000354359_0:967_ENST00000397397_539:1423;ENST00000371102_0:2430_ENST00000409543_401:1031;ENST00000603546_0:567_ENST00000527644_803:968;ENST00000371075_0:1543_ENST00000525334_682:860;ENST00000354359_0:967_ENST00000409543_401:1031;ENST00000603546_0:567_ENST00000532375_243:518;ENST00000371085_0:964_ENST00000397404_573:1462;ENST00000265620_0:858_ENST00000397408_541:1430;ENST00000354359_0:967_ENST00000525334_682:860;ENST00000371075_0:1543_ENST00000397397_539:1423
MT2A	ENSG00000125148	FLII	ENSG00000177731	0	1	ENST00000579294_0:1807_ENST00000245185_495:786;ENST00000545457_0:1628_ENST00000245185_495:786;ENST00000578558_0:1793_ENST00000245185_495:786;ENST00000327031_0:1986_ENST00000245185_495:786
GNAI3	ENSG00000065135	SLC16A1	ENSG00000155380	0	1	ENST00000369626_0:319_ENST00000369851_413:27174
ZNF45	ENSG00000124459	AMPD3	ENSG00000133805	0	1	ENST00000269973_0:692_ENST00000444303_1129:3994;ENST00000269973_0:692_ENST00000396554_1502:3806;ENST00000269973_0:692_ENST00000529507_1424:3156;ENST00000269973_0:692_ENST00000396553_1268:3680;ENST00000269973_0:692_ENST00000528723_1356:2753
COL4A1	ENSG00000187498	SRGAP1	ENSG00000196935	0	1	ENST00000543140_0:248_ENST00000355086_2063:23331;ENST00000375820_0:350_ENST00000355086_2063:23331
TPT1	ENSG00000133112	KDELR2	ENSG00000136240	0	1	ENST00000258739_0:809_ENST00000379060_95:764;ENST00000258739_0:809_ENST00000616577_253:4814;ENST00000258739_0:809_ENST00000530705_339:4735;ENST00000258739_0:809_ENST00000309246_55:1008
TPT1	ENSG00000133112	GNL3	ENSG00000163938	2	0	ENST00000394799_0:1361_ENST00000379060_350:764;ENST00000394799_0:1361_ENST00000530245_0:530;ENST00000394799_0:1361_ENST00000528619_0:731;ENST00000394799_0:1361_ENST00000379056_362:1101;ENST00000418458_0:1360_ENST00000530245_0:530;ENST00000418458_0:1360_ENST00000528619_0:731;ENST00000418458_0:1360_ENST00000379060_350:764;ENST00000394799_0:1361_ENST00000527226_417:613;ENST00000394799_0:1361_ENST00000379055_638:948;ENST00000418458_0:1360_ENST00000309246_310:1008;ENST00000418458_0:1360_ENST00000379055_638:948;ENST00000394799_0:1361_ENST00000309246_310:1008;ENST00000418458_0:1360_ENST00000530705_594:4735;ENST00000418458_0:1360_ENST00000527226_417:613;ENST00000418458_0:1360_ENST00000616577_508:4814;ENST00000394799_0:1361_ENST00000616577_508:4814;ENST00000418458_0:1360_ENST00000379056_362:1101;ENST00000394799_0:1361_ENST00000530705_594:4735
TNPO3	ENSG00000064419	ATP6V1F	ENSG00000128524	0	1	ENST00000471234_0:2041_ENST00000492758_243:711;ENST00000265388_0:2003_ENST00000492758_243:711;ENST00000471166_0:2074_ENST00000492758_243:711;ENST00000627585_0:2364_ENST00000492758_243:711;ENST00000482320_0:2343_ENST00000492758_243:711
APP	ENSG00000142192	HSPG2	ENSG00000142798	0	1	ENST00000374695_0:12822_ENST00000448850_811:1846;ENST00000374695_0:12822_ENST00000354192_838:3167;ENST00000374695_0:12822_ENST00000346798_1138:3467;ENST00000374695_0:12822_ENST00000440126_1298:2846;ENST00000374695_0:12822_ENST00000357903_1214:3543;ENST00000374695_0:12822_ENST00000415997_307:541;ENST00000374695_0:12822_ENST00000439274_970:2517;ENST00000374695_0:12822_ENST00000359726_966:3294;ENST00000374695_0:12822_ENST00000358918_1151:2366;ENST00000374695_0:12822_ENST00000348990_1026:3355
SETD5	ENSG00000168137	PTP4A2	ENSG00000184007	0	1	ENST00000450326_0:259_ENST00000649841_527:2213;ENST00000402198_0:259_ENST00000649841_527:2213
COL3A1	ENSG00000168542	DDR1	ENSG00000204580	0	1	ENST00000317840_0:1629_ENST00000512694_305:623;ENST00000304636_0:1695_ENST00000428153_648:1257;ENST00000317840_0:1629_ENST00000428153_648:1257;ENST00000317840_0:1629_ENST00000418800_605:3588;ENST00000304636_0:1695_ENST00000418800_605:3588;ENST00000317840_0:1629_ENST00000437124_319:587;ENST00000304636_0:1695_ENST00000452441_451:3857;ENST00000317840_0:1629_ENST00000376569_484:3783;ENST00000304636_0:1695_ENST00000376570_525:3820;ENST00000304636_0:1695_ENST00000437124_319:587;ENST00000317840_0:1629_ENST00000454612_643:3942;ENST00000317840_0:1629_ENST00000424544_142:587;ENST00000317840_0:1629_ENST00000376568_487:3894;ENST00000317840_0:1629_ENST00000512725_315:539;ENST00000304636_0:1695_ENST00000512336_428:572;ENST00000317840_0:1629_ENST00000512336_428:572;ENST00000304636_0:1695_ENST00000376568_487:3894;ENST00000317840_0:1629_ENST00000503495_317:636;ENST00000317840_0:1629_ENST00000421124_364:800;ENST00000304636_0:1695_ENST00000421124_364:800;ENST00000304636_0:1695_ENST00000512694_305:623;ENST00000304636_0:1695_ENST00000509639_463:615;ENST00000317840_0:1629_ENST00000396342_424:675;ENST00000304636_0:1695_ENST00000396342_424:675;ENST00000317840_0:1629_ENST00000511510_311:547;ENST00000317840_0:1629_ENST00000504927_253:542;ENST00000304636_0:1695_ENST00000512725_315:539;ENST00000304636_0:1695_ENST00000504927_253:542;ENST00000317840_0:1629_ENST00000508312_498:3073;ENST00000317840_0:1629_ENST00000515233_357:580;ENST00000317840_0:1629_ENST00000460944_580:1248;ENST00000304636_0:1695_ENST00000324771_740:4148;ENST00000317840_0:1629_ENST00000452441_451:3857;ENST00000304636_0:1695_ENST00000515233_357:580;ENST00000304636_0:1695_ENST00000508312_498:3073;ENST00000304636_0:1695_ENST00000460944_580:1248;ENST00000317840_0:1629_ENST00000509639_463:615;ENST00000304636_0:1695_ENST00000424544_142:587;ENST00000304636_0:1695_ENST00000446312_234:3202;ENST00000304636_0:1695_ENST00000511510_311:547;ENST00000304636_0:1695_ENST00000376569_484:3783;ENST00000304636_0:1695_ENST00000454612_643:3942;ENST00000317840_0:1629_ENST00000446312_234:3202;ENST00000304636_0:1695_ENST00000513240_192:2882;ENST00000304636_0:1695_ENST00000376575_192:732;ENST00000317840_0:1629_ENST00000513240_192:2882;ENST00000317840_0:1629_ENST00000376575_192:732;ENST00000317840_0:1629_ENST00000324771_740:4148;ENST00000304636_0:1695_ENST00000503495_317:636;ENST00000317840_0:1629_ENST00000376570_525:3820;ENST00000317840_0:1629_ENST00000376567_533:3832;ENST00000317840_0:1629_ENST00000504679_285:460;ENST00000304636_0:1695_ENST00000504679_285:460;ENST00000304636_0:1695_ENST00000376567_533:3832;ENST00000304636_0:1695_ENST00000508317_350:538;ENST00000317840_0:1629_ENST00000508317_350:538;ENST00000317840_0:1629_ENST00000505066_350:556;ENST00000304636_0:1695_ENST00000505066_350:556
COL3A1	ENSG00000168542	UQCRH	ENSG00000173660	0	1	ENST00000311672_0:233_ENST00000304636_1202:5543;ENST00000311672_0:233_ENST00000317840_1136:3873
COL3A1	ENSG00000168542	S100A6	ENSG00000197956	0	2	ENST00000317840_0:1059_ENST00000368720_461:673;ENST00000317840_0:1059_ENST00000496817_461:673;ENST00000304636_0:1125_ENST00000368719_453:665;ENST00000304636_0:1125_ENST00000496817_461:673;ENST00000304636_0:1125_ENST00000368720_461:673;ENST00000304636_0:1125_ENST00000462776_382:479;ENST00000317840_0:1059_ENST00000368719_453:665;ENST00000317840_0:1059_ENST00000462776_382:479
COL3A1	ENSG00000168542	RCC1	ENSG00000180198	0	1	ENST00000434290_0:62_ENST00000317840_183:3873;ENST00000649185_0:138_ENST00000304636_249:5543;ENST00000427469_0:128_ENST00000317840_183:3873;ENST00000427469_0:128_ENST00000304636_249:5543;ENST00000373833_0:61_ENST00000317840_183:3873;ENST00000649185_0:138_ENST00000317840_183:3873;ENST00000398958_0:175_ENST00000304636_249:5543;ENST00000373833_0:61_ENST00000304636_249:5543;ENST00000434290_0:62_ENST00000304636_249:5543;ENST00000398958_0:175_ENST00000317840_183:3873
USP34	ENSG00000115464	PREPL	ENSG00000138078	0	1	ENST00000398571_0:830_ENST00000409272_536:3030;ENST00000398571_0:830_ENST00000409957_145:4703;ENST00000398571_0:830_ENST00000409411_167:4725;ENST00000398571_0:830_ENST00000260648_1178:3672;ENST00000398571_0:830_ENST00000409936_657:5212;ENST00000398571_0:830_ENST00000541738_339:6049;ENST00000398571_0:830_ENST00000378511_253:2315;ENST00000398571_0:830_ENST00000378520_253:2308;ENST00000398571_0:830_ENST00000438314_426:660;ENST00000398571_0:830_ENST00000410081_681:3080
SSR1	ENSG00000124783	TACC1	ENSG00000147526	0	1	ENST00000276520_0:483_ENST00000244763_186:9669;ENST00000276520_0:483_ENST00000474597_186:1808;ENST00000276520_0:483_ENST00000397511_177:3248;ENST00000276520_0:483_ENST00000489567_153:1893;ENST00000276520_0:483_ENST00000462112_167:1094;ENST00000276520_0:483_ENST00000479365_161:1118;ENST00000276520_0:483_ENST00000650389_199:1640
LAMTOR1	ENSG00000149357	PPIA	ENSG00000196262	0	1	ENST00000451562_0:145_ENST00000538404_0:1346;ENST00000468812_0:145_ENST00000538404_0:1346;ENST00000451562_0:145_ENST00000535107_0:619;ENST00000468812_0:145_ENST00000535107_0:619
POMT1	ENSG00000130714	VDAC1	ENSG00000213585	0	1	ENST00000341012_0:263_ENST00000265333_239:1953;ENST00000341012_0:263_ENST00000395047_196:1873;ENST00000402686_0:389_ENST00000395047_196:1873;ENST00000372228_0:408_ENST00000395047_196:1873;ENST00000341012_0:263_ENST00000395044_96:1807;ENST00000372228_0:408_ENST00000395044_96:1807;ENST00000372228_0:408_ENST00000265333_239:1953;ENST00000402686_0:389_ENST00000395044_96:1807;ENST00000402686_0:389_ENST00000265333_239:1953
PIGU	ENSG00000101464	RALY	ENSG00000125970	0	1	ENST00000217446_0:627_ENST00000413297_489:766;ENST00000374820_0:567_ENST00000413297_489:766
ABCC5	ENSG00000114770	UBAP2	ENSG00000137073	0	1	ENST00000382494_0:706_ENST00000360802_1169:4284;ENST00000392579_0:706_ENST00000360802_1169:4284;ENST00000265586_0:756_ENST00000412543_1010:1349;ENST00000382494_0:706_ENST00000421278_619:833;ENST00000392579_0:706_ENST00000421278_619:833;ENST00000392579_0:706_ENST00000412543_1010:1349;ENST00000382494_0:706_ENST00000412543_1010:1349;ENST00000334444_0:832_ENST00000379238_1174:4289;ENST00000392579_0:706_ENST00000379238_1174:4289;ENST00000382494_0:706_ENST00000379238_1174:4289;ENST00000334444_0:832_ENST00000360802_1169:4284;ENST00000334444_0:832_ENST00000421278_619:833;ENST00000334444_0:832_ENST00000412543_1010:1349;ENST00000265586_0:756_ENST00000421278_619:833;ENST00000265586_0:756_ENST00000360802_1169:4284;ENST00000265586_0:756_ENST00000379238_1174:4289
COL6A2	ENSG00000142173	CCHCR1	ENSG00000204536	0	1	ENST00000376266_0:1549_ENST00000397763_2488:3101;ENST00000451521_0:1592_ENST00000397763_2488:3101;ENST00000396268_0:1882_ENST00000397763_2488:3101
