target_id	length	eff_length	est_counts	tpm
ENST00000468090	7297	7122.32	0.0098658	1.12069
ENST00000458295	812	637.321	0	0
ENST00000442434	428	253.321	0	0
ENST00000486519	682	507.321	0	0
ENST00000461686	2656	2481.32	0	0
ENST00000431216	891	716.321	0	0
ENST00000560448	1429	1254.32	1.02816	663.169
ENST00000594320	686	511.321	0	0
ENST00000435323	1601	1426.32	0	0
ENST00000476524	806	631.321	0	0
ENST00000610200	717	542.321	0	0
ENST00000459909	618	443.321	0	0
ENST00000465732	683	508.321	5.29513e-06	0.00842775
ENST00000484808	251	86.8676	0	0
ENST00000610460	153	34.9861	0	0
ENST00000469079	1689	1514.32	0	0
ENST00000609947	892	717.321	0	0
ENST00000433806	578	403.321	0.202923	407.056
ENST00000486023	968	793.321	0.0602388	61.4328
ENST00000471250	1676	1501.32	0	0
ENST00000492864	1402	1227.32	0	0
ENST00000447405	778	603.321	0	0
ENST00000609910	452	277.321	2	5834.72
ENST00000600590	1573	1398.32	0	0
ENST00000481512	583	408.321	0.000169321	0.335491
ENST00000478426	515	340.321	0	0
ENST00000476313	1704	1529.32	0	0
ENST00000569966	824	649.321	0	0
ENST00000445245	1682	1507.32	1.90317e-07	0.000102151
ENST00000615172	2472	2297.32	1	352.169
ENST00000610063	478	303.321	0	0
ENST00000602568	530	355.321	1	2276.94
ENST00000617313	2237	2062.32	0	0
ENST00000462566	430	255.321	0	0
ENST00000548570	361	186.321	0	0
ENST00000582575	636	461.321	0	0
ENST00000440363	720	545.321	0	0
ENST00000535199	1221	1046.32	1	773.229
ENST00000474775	452	277.321	0	0
ENST00000440664	714	539.321	0	0
ENST00000430181	374	199.321	0	0
ENST00000468392	1094	919.321	1.15009	1012.13
ENST00000613894	1708	1533.32	1	527.643
ENST00000490860	624	449.321	0	0
ENST00000464435	845	670.321	1	1206.95
ENST00000482663	616	441.321	0	0
ENST00000458138	863	688.321	0	0
ENST00000431229	1465	1290.32	0	0
ENST00000437109	616	441.321	0	0
ENST00000444356	458	283.321	0	0
ENST00000486741	4299	4124.32	0	0
ENST00000450895	1050	875.321	0	0
ENST00000591223	572	397.321	0	0
ENST00000608641	777	602.321	0	0
ENST00000451211	1878	1703.32	0	0
ENST00000549362	606	431.321	0	0
ENST00000460905	715	540.321	0	0
ENST00000617971	2094	1919.32	0	0
ENST00000522411	2523	2348.32	4.48439	1544.97
ENST00000496773	2598	2423.32	0	0
ENST00000429727	1052	877.321	0	0
ENST00000484627	157	32.3523	0.0535002	1337.9
ENST00000464037	2492	2317.32	0	0
ENST00000481460	455	280.321	0	0
ENST00000447037	686	511.321	0	0
ENST00000602339	565	390.321	0	0
ENST00000473102	575	400.321	0	0
ENST00000615826	733	558.321	0	0
ENST00000495055	1597	1422.32	1	568.821
ENST00000485272	2005	1830.32	0	0
ENST00000617004	561	386.321	0	0
ENST00000448063	693	518.321	0	0
ENST00000448850	1846	1671.32	2.39142	1157.63
ENST00000507941	1354	1179.32	0	0
ENST00000437338	1745	1570.32	0	0
ENST00000436845	423	248.321	0	0
ENST00000429238	1078	903.321	0	0
ENST00000608767	431	256.321	1.79591	5668.58
ENST00000547657	750	575.321	0	0
ENST00000602323	475	300.321	0	0
ENST00000450007	482	307.321	1	2632.58
ENST00000469087	1790	1615.32	1	500.857
ENST00000445197	310	137.932	0	0
ENST00000485299	687	512.321	0	0
ENST00000431167	291	121.662	0	0
ENST00000440126	2846	2671.32	0	0
ENST00000492275	769	594.321	0	0
ENST00000493196	3094	2919.32	1	277.135
ENST00000449877	453	278.321	0	0
ENST00000449339	2233	2058.32	2	786.122
ENST00000428667	715	540.321	0	0
ENST00000469521	759	584.321	0	0
ENST00000549805	740	565.321	0	0
ENST00000447535	2790	2615.32	0	0
ENST00000439840	631	456.321	0	0
ENST00000454128	816	641.321	1	1261.53
ENST00000437395	1719	1544.32	0	0
ENST00000490714	759	584.321	0	0
ENST00000462569	762	587.321	1	1377.52
ENST00000494310	712	537.321	0	0
ENST00000447861	3260	3085.32	1	262.224
ENST00000458654	587	412.321	0	0
ENST00000466882	654	479.321	0.435443	734.984
ENST00000464664	460	285.321	0.5	1417.78
ENST00000432412	478	303.321	0	0
ENST00000482318	1710	1535.32	0	0
ENST00000472429	1775	1600.32	0	0
ENST00000443742	777	602.321	0	0
ENST00000615480	2617	2442.32	0	0
ENST00000480486	1152	977.321	2	1655.64
ENST00000430327	1011	836.321	0	0
ENST00000453716	753	578.321	0	0
ENST00000611936	3222	3047.32	0	0
ENST00000486902	794	619.321	1	1306.34
ENST00000475047	819	644.321	0.600218	753.667
ENST00000439392	497	322.321	0	0
ENST00000614492	61	20.8333	0	0
ENST00000430247	683	508.321	0	0
ENST00000453159	1499	1324.32	0	0
ENST00000446910	580	405.321	0	0
ENST00000492833	938	763.321	0	0
ENST00000616420	92	28.8125	0	0
ENST00000488167	688	513.321	0	0
ENST00000496664	5033	4858.32	0	0
ENST00000444306	601	426.321	0	0
ENST00000441013	1380	1205.32	0	0
ENST00000457881	560	385.321	0	0
ENST00000482084	4123	3948.32	0	0
ENST00000441947	2323	2148.32	0	0
ENST00000432875	472	297.321	0	0
ENST00000460886	306	134.515	0	0
ENST00000429161	745	570.321	0	0
ENST00000552581	875	700.321	1	1155.25
ENST00000436405	396	221.321	0	0
ENST00000493503	250	85.8676	0	0
ENST00000469939	739	564.321	0	0
ENST00000492603	551	376.321	0	0
ENST00000426819	837	662.321	0	0
ENST00000480234	398	223.321	0	0
ENST00000489469	780	605.321	0	0
ENST00000468864	3909	3734.32	1.05669	228.933
ENST00000475072	658	483.321	1.38564	2319.47
ENST00000547201	757	582.321	0	0
ENST00000486937	4593	4418.32	3.24539	594.268
ENST00000448152	962	787.321	0	0
ENST00000479127	759	584.321	0	0
ENST00000470108	1176	1001.32	0	0
ENST00000435279	1733	1558.32	0	0
ENST00000468016	981	806.321	0	0
ENST00000495892	4064	3889.32	5	1040.09
ENST00000613590	89	27.5333	0	0
ENST00000460932	616	441.321	0	0
ENST00000467074	1952	1777.32	1.49229	679.299
ENST00000484865	588	413.321	0.238504	466.853
ENST00000481710	1220	1045.32	0	0
ENST00000594752	489	314.321	0	0
ENST00000617716	3264	3089.32	2.12473	556.433
ENST00000460704	795	620.321	0	0
ENST00000474319	3601	3426.32	0	0
ENST00000480553	1906	1731.32	1.45608	680.426
ENST00000455170	480	305.321	0	0
ENST00000491389	616	441.321	0	0
ENST00000436529	806	631.321	1	1281.51
ENST00000487990	2520	2345.32	0	0
ENST00000495858	555	380.321	2.23883	4762.6
ENST00000443341	711	536.321	0	0
ENST00000457807	1548	1373.32	0	0
ENST00000439851	104	33.55	0	0
ENST00000464867	816	641.321	0	0
ENST00000483896	805	630.321	1.04399	1340.01
ENST00000443485	989	814.321	0.105142	104.461
ENST00000460259	2029	1854.32	0	0
ENST00000496321	1191	1016.32	0	0
ENST00000442815	2798	2623.32	4	1233.62
ENST00000474011	1482	1307.32	0	0
ENST00000618007	2150	1975.32	0	0
ENST00000468039	609	434.321	0	0
ENST00000465905	563	388.321	0	0
ENST00000490032	405	230.321	0.899948	3161.24
ENST00000466474	895	720.321	0	0
ENST00000520389	568	393.321	0	0
ENST00000486363	368	193.321	0	0
ENST00000452420	1556	1381.32	0	0
ENST00000441128	634	459.321	0	0
ENST00000456342	648	473.321	0	0
ENST00000442448	5034	4859.32	0	0
ENST00000452969	451	276.321	0	0
ENST00000445461	710	535.321	0	0
ENST00000608690	590	415.321	0	0
ENST00000451065	898	723.321	0	0
ENST00000468059	663	488.321	0	0
ENST00000599421	728	553.321	0	0
ENST00000432411	447	272.321	3	8912.78
ENST00000443300	1113	938.321	1	862.227
ENST00000451248	573	398.321	0	0
ENST00000517563	571	396.321	0	0
ENST00000435181	1110	935.321	0	0
ENST00000427447	9124	8949.32	2.83245	256.062
ENST00000434081	2155	1980.32	0	0
ENST00000479429	759	584.321	0	0
ENST00000493464	744	569.321	0	0
ENST00000615444	211	55.9948	0	0
ENST00000449491	687	512.321	0.66064	1043.27
ENST00000446649	500	325.321	0	0
ENST00000461123	637	462.321	0	0
ENST00000494435	2063	1888.32	0	0
ENST00000595747	796	621.321	0	0
ENST00000476914	461	286.321	0	0
ENST00000434667	3846	3671.32	0	0
ENST00000613704	284	115.183	0	0
ENST00000482775	1128	953.321	0	0
ENST00000437426	1754	1579.32	0	0
ENST00000432735	2302	2127.32	0	0
ENST00000463276	686	511.321	0	0
ENST00000477351	311	138.932	0	0
ENST00000467575	922	747.321	0	0
ENST00000605450	1063	888.321	0	0
ENST00000441465	680	505.321	0	0
ENST00000496044	673	498.321	1.4295	2320.86
ENST00000443073	841	666.321	0	0
ENST00000483844	734	559.321	1	1446.48
ENST00000609062	863	688.321	0	0
ENST00000442071	491	316.321	0	0
ENST00000448247	1889	1714.32	1.15852	546.747
ENST00000433952	1598	1423.32	0	0
ENST00000478200	637	462.321	0	0
ENST00000468726	251	86.8676	0	0
ENST00000449840	424	249.321	0	0
ENST00000545939	1407	1232.32	0	0
ENST00000475205	431	256.321	0	0
ENST00000464750	966	791.321	0	0
ENST00000474136	1309	1134.32	0	0
ENST00000477513	400	225.321	0	0
ENST00000468474	1454	1279.32	0	0
ENST00000467060	344	169.321	0.912383	4359.53
ENST00000441820	530	355.321	0	0
ENST00000608622	586	411.321	0	0
ENST00000439427	1024	849.321	0	0
ENST00000475639	4694	4519.32	5.88537	1053.59
ENST00000445341	1368	1193.32	0	0
ENST00000515969	96	31	0	0
ENST00000427491	741	566.321	0	0
ENST00000464215	389	214.321	0	0
ENST00000453844	468	293.321	1	2758.23
ENST00000463902	609	434.321	0.496148	924.215
ENST00000586552	292	122.138	0	0
ENST00000481838	562	387.321	0	0
ENST00000611994	61	20.8333	0	0
ENST00000485206	2341	2166.32	0	0
ENST00000492600	935	760.321	0	0
ENST00000492280	2707	2532.32	1.10005	351.453
ENST00000449923	241	77.9676	0	0
ENST00000445393	824	649.321	0	0
ENST00000458356	1701	1526.32	0	0
ENST00000479930	8998	8823.32	4.94835	453.733
ENST00000496416	481	306.321	0.679097	1793.61
ENST00000450769	375	200.321	0	0
ENST00000472548	529	354.321	0	0
ENST00000609192	662	487.321	0	0
ENST00000471277	617	442.321	0	0
ENST00000440794	936	761.321	0	0
ENST00000428301	1279	1104.32	0	0
ENST00000462742	4532	4357.32	1.44863	268.975
ENST00000486126	583	408.321	0.718541	1423.71
ENST00000430607	339	164.321	0	0
ENST00000479849	427	252.321	0	0
ENST00000467818	792	617.321	0	0
ENST00000467731	2976	2801.32	3.96132	1144.06
ENST00000435315	695	520.321	2	3109.79
ENST00000485790	1282	1107.32	0	0
ENST00000445242	379	204.321	0	0
ENST00000488556	633	458.321	0	0
ENST00000479557	364	189.321	0	0
ENST00000450205	699	524.321	0	0
ENST00000427446	504	329.321	0	0
ENST00000444977	287	118.183	0	0
ENST00000473813	944	769.321	0	0
ENST00000584169	589	414.321	0	0
ENST00000474368	2871	2696.32	3	900.166
ENST00000495656	535	360.321	0	0
ENST00000474737	580	405.321	1	1996.06
ENST00000451663	3717	3542.32	0	0
ENST00000609325	2047	1872.32	0	0
ENST00000480456	4337	4162.32	0	0
ENST00000432621	1084	909.321	1.79708	1598.9
ENST00000441009	2719	2544.32	1	317.981
ENST00000484377	695	520.321	1	1554.9
ENST00000454365	563	388.321	0	0
ENST00000581640	472	297.321	0	0
ENST00000483326	1753	1578.32	0	0
ENST00000442212	177	38.1429	0	0
ENST00000517452	405	230.321	0	0
ENST00000463631	583	408.321	0	0
ENST00000492414	4913	4738.32	0	0
ENST00000488368	1013	838.321	0	0
ENST00000463771	552	377.321	0	0
ENST00000431297	1995	1820.32	0	0
ENST00000616030	714	539.321	0	0
ENST00000608665	388	213.321	1	3792.62
ENST00000489201	544	369.321	0	0
ENST00000491927	938	763.321	0	0
ENST00000467692	453	278.321	0	0
ENST00000441095	6721	6546.32	14.0474	1736.09
ENST00000580304	77	23.1818	0	0
ENST00000465143	614	439.321	0	0
ENST00000485649	1896	1721.32	0	0
ENST00000460679	1025	850.321	0	0
ENST00000440403	471	296.321	0	0
ENST00000616808	99	34	0	0
ENST00000496485	673	498.321	0	0
ENST00000607150	551	376.321	0	0
ENST00000498040	888	713.321	0	0
ENST00000613691	219	61.8939	0	0
ENST00000458479	2945	2770.32	1.02626	299.711
ENST00000616483	92	28.8125	0	0
ENST00000445049	473	298.321	0	0
ENST00000431234	968	793.321	2	2039.64
ENST00000450351	853	678.321	0	0
ENST00000490479	761	586.321	0.198885	274.435
ENST00000452028	443	268.321	0	0
ENST00000472398	2305	2130.32	0	0
ENST00000478613	716	541.321	0	0
ENST00000484465	388	213.321	2.02655	7685.94
ENST00000466285	500	325.321	0	0
ENST00000478035	620	445.321	0	0
ENST00000459833	687	512.321	0	0
ENST00000444889	1784	1609.32	0	0
ENST00000445464	348	173.321	0	0
ENST00000611195	159	31.9368	0	0
ENST00000613245	3959	3784.32	0	0
ENST00000466122	2235	2060.32	0	0
ENST00000604687	547	372.321	0	0
ENST00000581669	55	14.8333	0	0
ENST00000426783	690	515.321	0	0
ENST00000454115	389	214.321	0	0
ENST00000597894	557	382.321	1.82132	3854.16
ENST00000462262	1073	898.321	1	900.62
ENST00000602892	621	446.321	0	0
ENST00000459939	775	600.321	0	0
ENST00000610482	90	26.8125	0	0
ENST00000516163	102	33.2632	0	0
ENST00000523663	680	505.321	0	0
ENST00000439088	2135	1960.32	0	0
ENST00000454482	1644	1469.32	0	0
ENST00000470450	1872	1697.32	0	0
ENST00000453626	2332	2157.32	2.51466e-07	9.43057e-05
ENST00000613667	827	652.321	0	0
ENST00000466328	595	420.321	0	0
ENST00000429827	1935	1760.32	0	0
ENST00000470682	364	189.321	0	0
ENST00000436359	280	111.183	0	0
ENST00000428410	437	262.321	0	0
ENST00000467112	3019	2844.32	0	0
ENST00000465356	767	592.321	1	1365.89
ENST00000478709	727	552.321	0	0
ENST00000498355	1936	1761.32	0	0
ENST00000434281	523	348.321	0	0
ENST00000479964	506	331.321	0	0
ENST00000465326	939	764.321	0.417058	441.462
ENST00000516390	95	30	0	0
ENST00000444966	390	215.321	0	0
ENST00000615847	1595	1420.32	0	0
ENST00000609664	1578	1403.32	0	0
ENST00000429093	684	509.321	0.000114863	0.182458
ENST00000451543	413	238.321	0	0
ENST00000463807	933	758.321	1	1066.89
ENST00000429114	611	436.321	0	0
ENST00000614971	7756	7581.32	0.0152932	1.63202
ENST00000516042	105	34.55	0	0
ENST00000447980	726	551.321	1.82544	2678.77
ENST00000455253	1724	1549.32	0	0
ENST00000486367	583	408.321	0	0
ENST00000441283	448	273.321	0	0
ENST00000495007	1215	1040.32	1.20015	933.343
ENST00000484174	623	448.321	0	0
ENST00000455097	364	189.321	0	0
ENST00000453032	1595	1420.32	0	0
ENST00000429327	192	45.4224	0	0
ENST00000431628	760	585.321	0	0
ENST00000429340	781	606.321	0	0
ENST00000594149	690	515.321	0	0
ENST00000614260	289	120.183	0	0
ENST00000432278	1033	858.321	0	0
ENST00000478282	3344	3169.32	0	0
ENST00000475838	658	483.321	0	0
ENST00000448463	780	605.321	0	0
ENST00000614538	403	228.321	0	0
ENST00000447175	1117	942.321	0	0
ENST00000486098	773	598.321	0	0
ENST00000479548	964	789.321	0	0
ENST00000430068	438	263.321	1	3072.47
ENST00000602654	729	554.321	0	0
ENST00000486275	892	717.321	0	0
ENST00000440372	784	609.321	0	0
ENST00000613967	103	34.2632	0	0
ENST00000433840	1052	877.321	0	0
ENST00000482508	1478	1303.32	0	0
ENST00000448340	780	605.321	0	0
ENST00000491183	527	352.321	0	0
ENST00000549948	934	759.321	0	0
ENST00000438837	342	167.321	0	0
ENST00000608391	879	704.321	0	0
ENST00000490358	1155	980.321	0	0
ENST00000492962	946	771.321	1	1048.91
ENST00000449622	1401	1226.32	0	0
ENST00000461088	649	474.321	0	0
ENST00000489821	1159	984.321	0	0
ENST00000468349	1018	843.321	0	0
ENST00000603064	1028	853.321	0	0
ENST00000474355	402	227.321	0	0
ENST00000433383	879	704.321	0	0
ENST00000452550	865	690.321	0	0
ENST00000445668	1593	1418.32	0	0
ENST00000611656	60	19.8333	0	0
ENST00000436429	824	649.321	0	0
ENST00000432378	1618	1443.32	0	0
ENST00000516797	99	34	0	0
ENST00000492514	318	145.325	0	0
ENST00000433427	502	327.321	0	0
ENST00000470533	798	623.321	0	0
ENST00000528477	580	405.321	0	0
ENST00000435600	1000	825.321	0	0
ENST00000451052	2186	2011.32	0	0
ENST00000608783	456	281.321	0	0
ENST00000467573	473	298.321	0	0
ENST00000428576	673	498.321	0	0
ENST00000454157	1152	977.321	0	0
ENST00000458223	676	501.321	0	0
ENST00000427445	2036	1861.32	0	0
ENST00000432988	4651	4476.32	2.36638	427.697
ENST00000444335	253	88.0724	0	0
ENST00000498121	990	815.321	0	0
ENST00000488526	672	497.321	1.47264	2395.7
ENST00000485207	504	329.321	1.12415	2761.7
ENST00000455939	514	339.321	0	0
ENST00000456084	583	408.321	0	0
ENST00000609934	520	345.321	0	0
ENST00000461889	563	388.321	0	0
ENST00000435608	489	314.321	0	0
ENST00000476653	598	423.321	0	0
ENST00000433378	382	207.321	0	0
ENST00000442192	920	745.321	0	0
ENST00000477633	466	291.321	0.394721	1096.2
ENST00000437262	977	802.321	1	1008.38
ENST00000480196	479	304.321	1.68174	4470.94
ENST00000578829	661	486.321	0	0
ENST00000475344	696	521.321	1.37004	2126.18
ENST00000432231	753	578.321	0	0
ENST00000493883	781	606.321	0	0
ENST00000581194	85	25.4286	0	0
ENST00000599962	460	285.321	0.5	1417.78
ENST00000516810	97	32	0	0
ENST00000485402	3626	3451.32	0	0
ENST00000446405	436	261.321	0	0
ENST00000433344	572	397.321	0	0
ENST00000429621	827	652.321	0	0
ENST00000472401	431	256.321	0	0
ENST00000451645	526	351.321	0	0
ENST00000445258	187	42.0129	0	0
ENST00000429064	442	267.321	0	0
ENST00000495343	1663	1488.32	0	0
ENST00000487951	701	526.321	1	1537.17
ENST00000475170	2125	1950.32	0.133894	55.5427
ENST00000436769	919	744.321	0	0
ENST00000464256	1692	1517.32	0	0
ENST00000432141	860	685.321	0	0
ENST00000449713	912	737.321	0	0
ENST00000599572	370	195.321	0	0
ENST00000472607	713	538.321	0	0
ENST00000442785	523	348.321	0	0
ENST00000444868	438	263.321	1	3072.47
ENST00000610788	101	34.0556	0	0
ENST00000457359	2273	2098.32	2	771.136
ENST00000444517	1180	1005.32	0	0
ENST00000613488	4705	4530.32	6.11455	1091.96
ENST00000457709	450	275.321	0	0
ENST00000581787	76	22.1818	0	0
ENST00000440620	186	41.8224	0	0
ENST00000467403	1661	1486.32	0	0
ENST00000429427	967	792.321	1	1021.11
ENST00000444491	827	652.321	0	0
ENST00000429588	893	718.321	2	2252.6
ENST00000481059	879	704.321	0	0
ENST00000559466	1312	1137.32	1	711.361
ENST00000436324	1045	870.321	0	0
ENST00000468874	724	549.321	1	1472.81
ENST00000470586	2283	2108.32	0	0
ENST00000439107	860	685.321	0	0
ENST00000428689	422	247.321	0	0
ENST00000457157	1048	873.321	0	0
ENST00000498799	400	225.321	0	0
ENST00000482733	701	526.321	1	1537.17
ENST00000455571	610	435.321	1.50588	2798.68
ENST00000470029	583	408.321	1	1981.4
ENST00000471269	571	396.321	0.724097	1478.16
ENST00000467162	803	628.321	0	0
ENST00000426935	629	454.321	0.715159	1273.54
ENST00000596385	876	701.321	0	0
ENST00000437126	514	339.321	0	0
ENST00000551422	413	238.321	0	0
ENST00000610664	897	722.321	0	0
ENST00000612746	1874	1699.32	0	0
ENST00000463216	842	667.321	0	0
ENST00000484294	500	325.321	0	0
ENST00000480179	1725	1550.32	0	0
ENST00000467409	2747	2572.32	0	0
ENST00000433310	6103	5928.32	0	0
ENST00000428205	609	434.321	0	0
ENST00000446475	552	377.321	0	0
ENST00000494755	669	494.321	0	0
ENST00000608405	714	539.321	1	1500.12
ENST00000448288	804	629.321	0	0
ENST00000456489	485	310.321	0	0
ENST00000447016	4992	4817.32	0.000753675	0.126576
ENST00000546469	485	310.321	0	0
ENST00000478273	366	191.321	0	0
ENST00000469393	220	62.5829	0	0
ENST00000474735	427	252.321	0	0
ENST00000446924	4990	4815.32	0	0
ENST00000617062	560	385.321	0	0
ENST00000475534	588	413.321	0	0
ENST00000597626	612	437.321	0	0
ENST00000455813	454	279.321	0	0
ENST00000551788	867	692.321	0	0
ENST00000464778	578	403.321	0.623333	1250.38
ENST00000617854	3955	3780.32	0	0
ENST00000435697	716	541.321	0	0
ENST00000481883	3119	2944.32	2.66031	731.005
ENST00000468429	829	654.321	0	0
ENST00000465955	502	327.321	0	0
ENST00000487297	3358	3183.32	2.22625	565.805
ENST00000432230	5929	5754.32	2.08146	292.648
ENST00000460207	603	428.321	0	0
ENST00000549265	243	79.6083	0	0
ENST00000494296	514	339.321	1	2384.31
ENST00000469240	458	283.321	0	0
ENST00000444901	2981	2806.32	1	288.294
ENST00000492742	2205	2030.32	0	0
ENST00000462274	1233	1058.32	0	0
ENST00000443785	2920	2745.32	0	0
ENST00000435702	2816	2641.32	0	0
ENST00000454800	1603	1428.32	1	566.431
ENST00000608809	636	461.321	0	0
ENST00000462467	1218	1043.32	0	0
ENST00000447985	1686	1511.32	2	1070.65
ENST00000448908	268	100.529	0	0
ENST00000429843	406	231.321	1	3497.5
ENST00000427757	463	288.321	0	0
ENST00000433312	1230	1055.32	0	0
ENST00000468506	752	577.321	2	2802.76
ENST00000456966	972	797.321	0	0
ENST00000440288	585	410.321	0	0
ENST00000594370	700	525.321	0	0
ENST00000433931	4852	4677.32	0	0
ENST00000508999	371	196.321	0	0
ENST00000611026	2195	2020.32	0	0
ENST00000432907	5180	5005.32	0	0
ENST00000545369	966	791.321	0.240378	245.763
ENST00000612326	993	818.321	1	988.665
ENST00000596365	682	507.321	0	0
ENST00000451820	336	162.681	0	0
ENST00000427464	281	112.183	0.00110743	7.98663
ENST00000453802	577	402.321	1	2010.95
ENST00000602659	5746	5571.32	1	145.216
ENST00000468643	1992	1817.32	0	0
ENST00000494498	840	665.321	0	0
ENST00000460883	655	480.321	0	0
ENST00000468788	680	505.321	0	0
ENST00000430013	828	653.321	0	0
ENST00000518033	572	397.321	0.999228	2034.68
ENST00000430922	2086	1911.32	2	846.582
ENST00000453553	611	436.321	0	0
ENST00000475422	798	623.321	0	0
ENST00000467026	2671	2496.32	0	0
ENST00000456507	480	305.321	0	0
ENST00000478105	3234	3059.32	1.5597	412.466
ENST00000431254	583	408.321	0	0
ENST00000481448	2816	2641.32	0	0
ENST00000480893	656	481.321	0	0
ENST00000436878	822	647.321	0	0
ENST00000451489	556	381.321	1	2121.69
ENST00000548467	217	60.198	0	0
ENST00000430060	760	585.321	0	0
ENST00000443620	482	307.321	0	0
ENST00000454499	1901	1726.32	0	0
ENST00000579137	87	27.4286	0	0
ENST00000454245	672	497.321	0	0
ENST00000604662	539	364.321	0	0
ENST00000488577	447	272.321	0	0
ENST00000457956	511	336.321	0	0
ENST00000483178	824	649.321	0	0
ENST00000480359	452	277.321	0	0
ENST00000448579	681	506.321	0	0
ENST00000480612	772	597.321	2.11855	2869.49
ENST00000441940	535	360.321	0	0
ENST00000474835	3835	3660.32	4	884.125
ENST00000463099	3842	3667.32	0	0
ENST00000612331	135	36.4878	0	0
ENST00000481546	4340	4165.32	0	0
ENST00000567517	557	382.321	1	2116.14
ENST00000492930	769	594.321	1	1361.29
ENST00000471260	615	440.321	1	1837.4
ENST00000490865	758	583.321	0	0
ENST00000430792	803	628.321	1.85239	2385.2
ENST00000449478	704	529.321	0	0
ENST00000466639	2711	2536.32	2.54387	811.455
ENST00000431829	976	801.321	0	0
ENST00000497493	5648	5473.32	6.66287	984.879
ENST00000428240	213	57.6979	0	0
ENST00000476950	937	762.321	0	0
ENST00000489661	856	681.321	0	0
ENST00000467565	587	412.321	0	0
ENST00000610236	196	48.2788	0	0
ENST00000441030	819	644.321	0	0
ENST00000496615	492	317.321	0	0
ENST00000491794	995	820.321	0	0
ENST00000456705	604	429.321	0	0
ENST00000517777	598	423.321	0	0
ENST00000437106	1211	1036.32	1	780.69
ENST00000492851	435	260.321	0	0
ENST00000614229	1439	1264.32	1	639.905
ENST00000486812	7072	6897.32	4.00844	470.184
ENST00000466472	365	190.321	0.670725	2851.22
ENST00000457905	3044	2869.32	0	0
ENST00000487427	805	630.321	0	0
ENST00000609461	460	285.321	0	0
ENST00000468924	912	737.321	0	0
ENST00000454182	252	87.8676	0	0
ENST00000477091	1061	886.321	0	0
ENST00000467315	1947	1772.32	0	0
ENST00000438952	3604	3429.32	0	0
ENST00000453910	559	384.321	0	0
ENST00000467908	7194	7019.32	0	0
ENST00000584840	694	519.321	0	0
ENST00000518498	1109	934.321	0	0
ENST00000497909	773	598.321	0	0
ENST00000440086	1932	1757.32	0	0
ENST00000486002	876	701.321	0	0
ENST00000567670	2029	1854.32	0	0
ENST00000491564	522	347.321	0	0
ENST00000471468	581	406.321	0	0
ENST00000615324	461	286.321	0	0
ENST00000470742	474	299.321	0	0
ENST00000617417	272	104.088	0	0
ENST00000463138	217	60.198	0	0
ENST00000565564	444	269.321	0	0
ENST00000617755	659	484.321	0	0
ENST00000584048	83	25.3077	0	0
ENST00000491703	2839	2664.32	0	0
ENST00000486719	1789	1614.32	0	0
ENST00000426609	291	121.662	1	6649.92
ENST00000517154	244	80.2431	0	0
ENST00000436373	864	689.321	0	0
ENST00000430860	575	400.321	0	0
ENST00000616647	544	369.321	0	0
ENST00000455701	750	575.321	0	0
ENST00000548219	325	152.325	0	0
ENST00000451655	777	602.321	0	0
ENST00000435001	357	182.321	0	0
ENST00000449602	1000	825.321	0	0
ENST00000460783	2235	2060.32	0	0
ENST00000481411	950	775.321	0	0
ENST00000490450	424	249.321	0	0
ENST00000491559	1262	1087.32	0	0
ENST00000484047	1945	1770.32	0.713312	325.987
ENST00000474272	518	343.321	0	0
ENST00000451980	696	521.321	0	0
ENST00000516653	101	34.0556	0	0
ENST00000496395	288	119.183	0	0
ENST00000613045	730	555.321	0	0
ENST00000543733	1637	1462.32	1	553.261
ENST00000557820	537	362.321	0	0
ENST00000481319	616	441.321	1.4297	2620.98
ENST00000497833	884	709.321	0.258179	294.476
ENST00000431177	607	432.321	0	0
ENST00000427911	384	209.321	0	0
ENST00000470054	1891	1716.32	1	471.384
ENST00000436410	582	407.321	0	0
ENST00000460734	2523	2348.32	0	0
ENST00000432178	556	381.321	1.01911	2162.24
ENST00000440966	1082	907.321	0	0
ENST00000426534	1764	1589.32	0	0
ENST00000429521	752	577.321	0	0
ENST00000428242	164	34.8713	0	0
ENST00000430001	327	153.681	0	0
ENST00000584271	284	115.183	0	0
ENST00000427022	805	630.321	0	0
ENST00000426418	468	293.321	0	0
ENST00000446404	540	365.321	0	0
ENST00000455354	1282	1107.32	0	0
ENST00000442660	1566	1391.32	0	0
ENST00000465574	832	657.321	0	0
ENST00000613499	3049	2874.32	0	0
ENST00000430401	432	257.321	1	3144.11
ENST00000457208	765	590.321	0	0
ENST00000466861	753	578.321	0	0
ENST00000470864	547	372.321	0	0
ENST00000451686	501	326.321	0	0
ENST00000546482	1028	853.321	0	0
ENST00000493753	755	580.321	2.50157	3487.53
ENST00000430259	2014	1839.32	3	1319.58
ENST00000481605	1540	1365.32	0	0
ENST00000438328	629	454.321	0	0
ENST00000481861	1301	1126.32	0	0
ENST00000616920	296	125.605	0	0
ENST00000445935	1931	1756.32	0	0
ENST00000475297	631	456.321	0	0
ENST00000450079	434	259.321	0	0
ENST00000453549	769	594.321	1	1361.29
ENST00000468805	1721	1546.32	0	0
ENST00000457828	4390	4215.32	4.51561	866.68
ENST00000475045	1582	1407.32	0	0
ENST00000498371	568	393.321	0	0
ENST00000429512	415	240.321	0	0
