geneA.name	geneA.id	geneB.name	geneB.id	paircount	splitcount	transcripts.list
GALK2	ENSG00000156958	FBN1	ENSG00000166147	0	1	ENST00000327171_0:465_ENST00000316623_620:11756;ENST00000560654_0:583_ENST00000316623_620:11756;ENST00000558145_0:520_ENST00000316623_620:11756;ENST00000560138_0:289_ENST00000316623_620:11756;ENST00000559454_0:313_ENST00000316623_620:11756;ENST00000544523_0:437_ENST00000316623_620:11756;ENST00000396509_0:368_ENST00000316623_620:11756;ENST00000560031_0:573_ENST00000316623_620:11756
ST3GAL1	ENSG00000008513	ZFAT	ENSG00000066827	0	1	ENST00000522652_0:157_ENST00000377838_3151:4597;ENST00000522652_0:157_ENST00000429442_3085:4421;ENST00000522652_0:157_ENST00000523399_2889:3734;ENST00000648219_0:195_ENST00000523399_2889:3734;ENST00000517668_0:233_ENST00000377838_3151:4597;ENST00000521180_0:233_ENST00000377838_3151:4597;ENST00000648219_0:195_ENST00000520214_3081:4294;ENST00000648219_0:195_ENST00000520356_3081:4273;ENST00000522652_0:157_ENST00000520727_3240:4686;ENST00000399640_0:248_ENST00000520356_3081:4273;ENST00000399640_0:248_ENST00000520214_3081:4294;ENST00000399640_0:248_ENST00000520727_3240:4686;ENST00000399640_0:248_ENST00000523399_2889:3734;ENST00000399640_0:248_ENST00000377838_3151:4597;ENST00000521180_0:233_ENST00000523399_2889:3734;ENST00000517668_0:233_ENST00000523399_2889:3734;ENST00000648219_0:195_ENST00000429442_3085:4421;ENST00000521180_0:233_ENST00000520727_3240:4686;ENST00000517668_0:233_ENST00000520727_3240:4686;ENST00000399640_0:248_ENST00000429442_3085:4421;ENST00000648219_0:195_ENST00000520727_3240:4686;ENST00000517668_0:233_ENST00000520214_3081:4294;ENST00000521180_0:233_ENST00000520214_3081:4294;ENST00000521180_0:233_ENST00000520356_3081:4273;ENST00000517668_0:233_ENST00000520356_3081:4273;ENST00000522652_0:157_ENST00000520356_3081:4273;ENST00000522652_0:157_ENST00000520214_3081:4294;ENST00000648219_0:195_ENST00000377838_3151:4597;ENST00000517668_0:233_ENST00000429442_3085:4421;ENST00000521180_0:233_ENST00000429442_3085:4421
GNB1	ENSG00000078369	ASAP3	ENSG00000088280	0	1	ENST00000378609_0:1248_ENST00000336689_2368:4050;ENST00000378609_0:1248_ENST00000495646_870:2552;ENST00000615252_0:1163_ENST00000495646_870:2552;ENST00000610897_0:1260_ENST00000495646_870:2552;ENST00000610897_0:1260_ENST00000336689_2368:4050;ENST00000615252_0:1163_ENST00000437606_2342:2865;ENST00000378609_0:1248_ENST00000437606_2342:2865;ENST00000615252_0:1163_ENST00000336689_2368:4050;ENST00000610897_0:1260_ENST00000437606_2342:2865
RPL13A	ENSG00000142541	COL1A2	ENSG00000164692	2	1	ENST00000467825_0:545_ENST00000620463_3109:4523;ENST00000621674_0:525_ENST00000620463_3109:4523;ENST00000391857_0:601_ENST00000297268_3468:5411;ENST00000391857_0:601_ENST00000620463_3109:4523;ENST00000467825_0:545_ENST00000297268_3468:5411;ENST00000621674_0:525_ENST00000297268_3468:5411
NME1-NME2	ENSG00000011052	PLAT	ENSG00000104368	2	0	ENST00000520523_0:670_ENST00000376392_636:894;ENST00000520523_0:670_ENST00000393193_763:1021;ENST00000521694_0:549_ENST00000376392_636:894;ENST00000220809_0:796_ENST00000555572_937:1193;ENST00000521694_0:549_ENST00000555572_937:1193;ENST00000429089_0:689_ENST00000393193_763:1021;ENST00000352041_0:610_ENST00000555572_937:1193;ENST00000429089_0:689_ENST00000376392_636:894;ENST00000429089_0:689_ENST00000555572_937:1193;ENST00000220809_0:796_ENST00000393193_763:1021;ENST00000520523_0:670_ENST00000555572_937:1193;ENST00000352041_0:610_ENST00000376392_636:894;ENST00000220809_0:796_ENST00000376392_636:894;ENST00000521694_0:549_ENST00000393193_763:1021;ENST00000352041_0:610_ENST00000393193_763:1021
CCAR2	ENSG00000158941	TPM2	ENSG00000198467	0	1	ENST00000389279_0:2397_ENST00000329305_639:1018;ENST00000389279_0:2397_ENST00000645482_847:1392;ENST00000520861_0:1698_ENST00000645482_847:1392;ENST00000308511_0:2227_ENST00000329305_639:1018;ENST00000520861_0:1698_ENST00000329305_639:1018;ENST00000308511_0:2227_ENST00000607559_84:518;ENST00000308511_0:2227_ENST00000645482_847:1392;ENST00000520738_0:1053_ENST00000360958_651:1190;ENST00000520738_0:1053_ENST00000607559_84:518;ENST00000613179_0:665_ENST00000329305_639:1018;ENST00000308511_0:2227_ENST00000360958_651:1190;ENST00000520738_0:1053_ENST00000645482_847:1392;ENST00000389279_0:2397_ENST00000607559_84:518;ENST00000389279_0:2397_ENST00000360958_651:1190;ENST00000520738_0:1053_ENST00000329305_639:1018;ENST00000520861_0:1698_ENST00000360958_651:1190;ENST00000613179_0:665_ENST00000607559_84:518;ENST00000613179_0:665_ENST00000645482_847:1392;ENST00000613179_0:665_ENST00000360958_651:1190;ENST00000520861_0:1698_ENST00000607559_84:518
SMARCA1	ENSG00000102038	WNT5A	ENSG00000114251	0	1	ENST00000371121_0:209_ENST00000474267_528:6042;ENST00000371122_0:304_ENST00000264634_663:6176;ENST00000371121_0:209_ENST00000497027_63:1299;ENST00000371123_0:289_ENST00000497027_63:1299;ENST00000371123_0:289_ENST00000264634_663:6176;ENST00000371121_0:209_ENST00000264634_663:6176;ENST00000371123_0:289_ENST00000474267_528:6042;ENST00000371122_0:304_ENST00000497027_63:1299;ENST00000371122_0:304_ENST00000474267_528:6042
EIF4G3	ENSG00000075151	CMPK1	ENSG00000162368	0	1	ENST00000450808_0:203_ENST00000400422_2774:5762;ENST00000471289_0:238_ENST00000400422_2774:5762;ENST00000371873_0:320_ENST00000400422_2774:5762
EIF4G3	ENSG00000075151	HP1BP3	ENSG00000127483	0	1	ENST00000438975_0:1164_ENST00000437575_129:473;ENST00000438975_0:1164_ENST00000438032_78:1159;ENST00000264211_0:741_ENST00000417710_98:572;ENST00000634879_0:1116_ENST00000437575_129:473;ENST00000400422_0:1127_ENST00000437575_129:473;ENST00000400422_0:1127_ENST00000417710_98:572;ENST00000374935_0:1168_ENST00000438032_78:1159;ENST00000374935_0:1168_ENST00000417710_98:572;ENST00000374935_0:1168_ENST00000437575_129:473;ENST00000356916_0:1076_ENST00000417710_98:572;ENST00000356916_0:1076_ENST00000437575_129:473;ENST00000438975_0:1164_ENST00000417710_98:572;ENST00000634879_0:1116_ENST00000417710_98:572;ENST00000602326_0:1151_ENST00000417710_98:572;ENST00000264211_0:741_ENST00000438032_78:1159;ENST00000356916_0:1076_ENST00000438032_78:1159;ENST00000264211_0:741_ENST00000437575_129:473;ENST00000602326_0:1151_ENST00000438032_78:1159;ENST00000400422_0:1127_ENST00000438032_78:1159;ENST00000634879_0:1116_ENST00000438032_78:1159;ENST00000602326_0:1151_ENST00000437575_129:473
ASPH	ENSG00000198363	LIX1L	ENSG00000271601	0	2	ENST00000519234_0:1008_ENST00000604000_747:3975;ENST00000517903_0:858_ENST00000604000_747:3975;ENST00000519234_0:1010_ENST00000604000_749:3975;ENST00000517903_0:860_ENST00000604000_749:3975
INHBA	ENSG00000122641	PPP1R21	ENSG00000162869	0	1	ENST00000442711_0:623_ENST00000281394_879:3137;ENST00000442711_0:623_ENST00000449090_879:3049;ENST00000242208_0:635_ENST00000449090_879:3049;ENST00000242208_0:635_ENST00000281394_879:3137;ENST00000242208_0:635_ENST00000294952_851:3142;ENST00000638023_0:1049_ENST00000449090_879:3049;ENST00000638023_0:1049_ENST00000281394_879:3137;ENST00000638023_0:1049_ENST00000294952_851:3142;ENST00000442711_0:623_ENST00000294952_851:3142
HDLBP	ENSG00000115677	PDIA6	ENSG00000143870	0	1	ENST00000441124_0:102_ENST00000404371_513:2682;ENST00000441124_0:102_ENST00000272227_167:2338;ENST00000441124_0:102_ENST00000404824_535:2236;ENST00000441124_0:102_ENST00000540494_340:2509;ENST00000441124_0:102_ENST00000617249_175:2344;ENST00000441124_0:102_ENST00000381611_365:2534
SPARC	ENSG00000113140	SMIM3	ENSG00000256235	0	1	ENST00000526627_0:1027_ENST00000522348_325:497;ENST00000648745_0:168_ENST00000231061_301:3701;ENST00000526627_0:1027_ENST00000231061_301:3701;ENST00000648745_0:168_ENST00000522348_325:497;ENST00000648745_0:168_ENST00000539687_165:511;ENST00000526627_0:1027_ENST00000539687_165:511
SPARC	ENSG00000113140	RACK1	ENSG00000204628	0	2	ENST00000231061_0:775_ENST00000507000_416:685;ENST00000231061_0:775_ENST00000512805_846:1403;ENST00000538026_0:315_ENST00000512805_846:1403;ENST00000521569_0:445_ENST00000507756_229:889;ENST00000231061_0:775_ENST00000503081_471:587;ENST00000231061_0:775_ENST00000511900_373:922;ENST00000231061_0:775_ENST00000510199_781:1100;ENST00000538026_0:315_ENST00000510199_781:1100;ENST00000538026_0:315_ENST00000507756_229:889;ENST00000521569_0:445_ENST00000376817_408:965;ENST00000231061_0:775_ENST00000512968_584:1058;ENST00000538026_0:315_ENST00000376817_408:965;ENST00000521569_0:445_ENST00000509535_12:456;ENST00000538026_0:315_ENST00000507000_416:685;ENST00000231061_0:775_ENST00000504128_156:990;ENST00000521569_0:445_ENST00000502844_1145:1460;ENST00000231061_0:775_ENST00000509535_12:456;ENST00000521569_0:445_ENST00000504128_156:990;ENST00000538026_0:315_ENST00000504128_156:990;ENST00000521569_0:445_ENST00000512805_846:1403;ENST00000231061_0:775_ENST00000376817_408:965;ENST00000231061_0:775_ENST00000502844_1145:1460;ENST00000538026_0:315_ENST00000502844_1145:1460;ENST00000521569_0:445_ENST00000510199_781:1100;ENST00000538026_0:315_ENST00000503081_471:587;ENST00000538026_0:315_ENST00000509535_12:456;ENST00000231061_0:775_ENST00000507756_229:889;ENST00000538026_0:315_ENST00000511900_373:922;ENST00000538026_0:315_ENST00000511566_517:825;ENST00000231061_0:775_ENST00000511566_517:825;ENST00000521569_0:445_ENST00000507000_416:685;ENST00000538026_0:315_ENST00000512968_584:1058;ENST00000521569_0:445_ENST00000512968_584:1058;ENST00000521569_0:445_ENST00000503081_471:587;ENST00000521569_0:445_ENST00000511900_373:922;ENST00000521569_0:445_ENST00000511566_517:825
SPARC	ENSG00000113140	PPP1R18	ENSG00000146112	0	1	ENST00000399199_0:1973_ENST00000522348_16:497;ENST00000615527_0:3719_ENST00000522348_16:497;ENST00000274853_0:3719_ENST00000522348_16:497;ENST00000615892_0:568_ENST00000522348_16:497
SPARC	ENSG00000113140	CD151	ENSG00000177697	0	1	ENST00000526693_0:757_ENST00000538026_437:576;ENST00000526693_0:757_ENST00000231061_897:3701
CTTN	ENSG00000085733	RAI1	ENSG00000108557	0	1	ENST00000353383_0:453_ENST00000301843_109:3272;ENST00000471135_0:359_ENST00000346329_211:3272;ENST00000471135_0:359_ENST00000376561_74:2247;ENST00000471135_0:359_ENST00000301843_109:3272;ENST00000353383_0:453_ENST00000376561_74:2247;ENST00000353383_0:453_ENST00000346329_211:3272
RANBP3	ENSG00000031823	COL4A1	ENSG00000187498	0	1	ENST00000375820_0:2536_ENST00000590623_99:786;ENST00000375820_0:2536_ENST00000340578_352:3233;ENST00000375820_0:2536_ENST00000034275_94:1762;ENST00000375820_0:2536_ENST00000591333_495:557;ENST00000375820_0:2536_ENST00000439268_320:3186;ENST00000375820_0:2536_ENST00000591092_101:1783;ENST00000375820_0:2536_ENST00000592621_31:818
PFN1	ENSG00000108518	UBC	ENSG00000150991	0	1	ENST00000572383_0:423_ENST00000538617_762:1303;ENST00000225655_0:764_ENST00000538617_762:1303
APP	ENSG00000142192	C21orf91	ENSG00000154642	0	1	ENST00000405964_0:296_ENST00000440126_1116:2846;ENST00000284881_0:218_ENST00000357903_1032:3543;ENST00000400559_0:218_ENST00000357903_1032:3543;ENST00000400558_0:218_ENST00000357903_1032:3543;ENST00000400558_0:218_ENST00000346798_899:3467;ENST00000284881_0:218_ENST00000346798_899:3467;ENST00000400559_0:218_ENST00000346798_899:3467;ENST00000405964_0:296_ENST00000358918_912:2366;ENST00000405964_0:296_ENST00000448850_629:1846;ENST00000400559_0:218_ENST00000440126_1116:2846;ENST00000284881_0:218_ENST00000440126_1116:2846;ENST00000400558_0:218_ENST00000440126_1116:2846;ENST00000284881_0:218_ENST00000448850_629:1846;ENST00000400559_0:218_ENST00000448850_629:1846;ENST00000400558_0:218_ENST00000448850_629:1846;ENST00000405964_0:296_ENST00000357903_1032:3543;ENST00000400558_0:218_ENST00000358918_912:2366;ENST00000284881_0:218_ENST00000358918_912:2366;ENST00000400559_0:218_ENST00000358918_912:2366;ENST00000400559_0:218_ENST00000439274_731:2517;ENST00000284881_0:218_ENST00000439274_731:2517;ENST00000400558_0:218_ENST00000439274_731:2517;ENST00000405964_0:296_ENST00000439274_731:2517;ENST00000405964_0:296_ENST00000346798_899:3467
CDK14	ENSG00000058091	RPSA	ENSG00000168028	0	1	ENST00000443003_0:208_ENST00000406263_1020:5163;ENST00000443003_0:208_ENST00000265741_806:4953;ENST00000458478_0:228_ENST00000380050_847:4995;ENST00000444512_0:498_ENST00000380050_847:4995;ENST00000458478_0:228_ENST00000265741_806:4953;ENST00000301821_0:254_ENST00000406263_1020:5163;ENST00000458478_0:228_ENST00000406263_1020:5163;ENST00000458478_0:228_ENST00000436577_640:4787;ENST00000301821_0:254_ENST00000265741_806:4953;ENST00000444512_0:498_ENST00000406263_1020:5163;ENST00000443003_0:208_ENST00000380050_847:4995;ENST00000301821_0:254_ENST00000380050_847:4995;ENST00000443003_0:208_ENST00000436577_640:4787;ENST00000444512_0:498_ENST00000436577_640:4787;ENST00000301821_0:254_ENST00000436577_640:4787;ENST00000444512_0:498_ENST00000265741_806:4953
MACF1	ENSG00000127603	POFUT2	ENSG00000186866	0	1	ENST00000331343_0:1039_ENST00000289893_16656:19141;ENST00000349485_0:1039_ENST00000289893_16656:19141;ENST00000349485_0:1039_ENST00000564288_21973:24828;ENST00000331343_0:1039_ENST00000564288_21973:24828;ENST00000331343_0:1039_ENST00000360115_324:2824;ENST00000349485_0:1039_ENST00000360115_324:2824;ENST00000349485_0:1039_ENST00000361689_15071:17538;ENST00000331343_0:1039_ENST00000361689_15071:17538;ENST00000349485_0:1039_ENST00000567887_21464:24319;ENST00000331343_0:1039_ENST00000567887_21464:24319;ENST00000349485_0:1039_ENST00000372925_12029:14496;ENST00000331343_0:1039_ENST00000372925_12029:14496;ENST00000349485_0:1039_ENST00000372915_20980:23440;ENST00000331343_0:1039_ENST00000372915_20980:23440;ENST00000615172_0:485_ENST00000360115_324:2824;ENST00000451615_0:779_ENST00000372925_12017:14496;ENST00000451615_0:779_ENST00000567887_21452:24319;ENST00000451615_0:779_ENST00000361689_15059:17538;ENST00000612472_0:1128_ENST00000372925_12029:14496;ENST00000615172_0:485_ENST00000567887_21464:24319;ENST00000615172_0:485_ENST00000372915_20980:23440;ENST00000615172_0:485_ENST00000564288_21973:24828;ENST00000451615_0:779_ENST00000567887_21464:24319;ENST00000451615_0:779_ENST00000372915_20980:23440;ENST00000451615_0:779_ENST00000289893_16656:19141;ENST00000612472_0:1128_ENST00000564288_21973:24828;ENST00000615172_0:485_ENST00000289893_16656:19141;ENST00000612472_0:1128_ENST00000567887_21464:24319;ENST00000451615_0:779_ENST00000360115_324:2824;ENST00000451615_0:779_ENST00000372925_12029:14496;ENST00000612472_0:1128_ENST00000360115_324:2824;ENST00000451615_0:779_ENST00000360115_312:2824;ENST00000451615_0:779_ENST00000564288_21973:24828;ENST00000612472_0:1128_ENST00000372915_20980:23440;ENST00000451615_0:779_ENST00000361689_15071:17538;ENST00000615172_0:485_ENST00000372925_12029:14496;ENST00000451615_0:779_ENST00000289893_16644:19141;ENST00000451615_0:779_ENST00000372915_20968:23440;ENST00000612472_0:1128_ENST00000289893_16656:19141;ENST00000612472_0:1128_ENST00000361689_15071:17538;ENST00000615172_0:485_ENST00000361689_15071:17538;ENST00000451615_0:779_ENST00000564288_21961:24828
VPS26C	ENSG00000157538	TTC3	ENSG00000182670	0	1	ENST00000398998_0:295_ENST00000540756_84:2025;ENST00000309117_0:295_ENST00000540756_84:2025;ENST00000399001_0:114_ENST00000540756_84:2025;ENST00000476950_0:109_ENST00000540756_84:2025
AKR7A2	ENSG00000053371	AKR7A3	ENSG00000162482	0	1	ENST00000235835_0:940_ENST00000361640_755:1710;ENST00000330072_0:783_ENST00000361640_755:1710
PLAU	ENSG00000122861	COL1A2	ENSG00000164692	1	1	ENST00000372764_0:1232_ENST00000297268_4164:5411;ENST00000372764_0:1232_ENST00000620463_3805:4523;ENST00000446342_0:1570_ENST00000297268_4164:5411;ENST00000446342_0:1570_ENST00000620463_3805:4523
WDR43	ENSG00000163811	TRMT61B	ENSG00000171103	0	1	ENST00000419999_0:263_ENST00000296126_46:787;ENST00000306108_0:1414_ENST00000296126_46:787
DESI2	ENSG00000121644	NOX5	ENSG00000255346	0	1	ENST00000448182_0:297_ENST00000302550_421:4208;ENST00000260364_0:297_ENST00000302550_421:4208
EXOC2	ENSG00000112685	GTF3C4	ENSG00000125484	0	1	ENST00000483873_0:921_ENST00000230449_2374:4449;ENST00000372146_0:921_ENST00000230449_2374:4449
TFPI	ENSG00000003436	PREP	ENSG00000085377	0	1	ENST00000369110_0:242_ENST00000392365_365:3649;ENST00000369110_0:242_ENST00000233156_632:3885;ENST00000369110_0:242_ENST00000409676_602:1119;ENST00000369110_0:242_ENST00000339091_578:1088
UBA6	ENSG00000033178	PDGFD	ENSG00000170962	0	1	ENST00000302251_0:576_ENST00000322244_2578:9564;ENST00000393158_0:304_ENST00000322244_2578:9564
OCLN	ENSG00000197822	NAIP	ENSG00000249437	3	0	ENST00000194097_0:3697_ENST00000538151_280:5391;ENST00000194097_0:3697_ENST00000355237_1327:6438;ENST00000517649_0:3733_ENST00000355237_1327:6438;ENST00000517649_0:3733_ENST00000396442_1070:1748;ENST00000523981_0:3489_ENST00000396442_1070:1748;ENST00000517649_0:3733_ENST00000538151_280:5391;ENST00000523981_0:3489_ENST00000538151_280:5391;ENST00000523981_0:3489_ENST00000355237_1327:6438;ENST00000503719_0:2956_ENST00000396442_1070:1748;ENST00000503719_0:2956_ENST00000538151_280:5391;ENST00000194097_0:3697_ENST00000396442_1070:1748;ENST00000503719_0:2956_ENST00000355237_1327:6438
CALCOCO1	ENSG00000012822	ACTB	ENSG00000075624	0	1	ENST00000645576_0:993_ENST00000430117_1695:2706;ENST00000645576_0:993_ENST00000262059_2253:5866;ENST00000645576_0:993_ENST00000550804_1951:2291;ENST00000645576_0:993_ENST00000546443_512:1523
TRIP12	ENSG00000153827	ACTG1	ENSG00000184009	0	1	ENST00000389044_0:5782_ENST00000575087_554:2001;ENST00000283943_0:5648_ENST00000575994_575:856;ENST00000283943_0:5648_ENST00000571721_684:813;ENST00000389044_0:5782_ENST00000575842_790:2256;ENST00000389045_0:4732_ENST00000575087_554:2001;ENST00000389045_0:4732_ENST00000575842_790:2256;ENST00000283943_0:5648_ENST00000575842_790:2256;ENST00000283943_0:5648_ENST00000331925_527:2011;ENST00000389045_0:4732_ENST00000331925_527:2011;ENST00000418123_0:363_ENST00000573283_435:1919;ENST00000389044_0:5782_ENST00000573283_435:1919;ENST00000389045_0:4732_ENST00000573283_435:1919;ENST00000283943_0:5648_ENST00000644774_573:1539;ENST00000283943_0:5648_ENST00000573283_435:1919;ENST00000418123_0:363_ENST00000575842_790:2256;ENST00000418123_0:363_ENST00000331925_527:2011;ENST00000418123_0:363_ENST00000575087_554:2001;ENST00000389044_0:5782_ENST00000331925_527:2011;ENST00000283943_0:5648_ENST00000575659_463:742;ENST00000418123_0:363_ENST00000615544_391:1723;ENST00000389045_0:4732_ENST00000575659_463:742;ENST00000283943_0:5648_ENST00000571691_372:761;ENST00000389045_0:4732_ENST00000615544_391:1723;ENST00000389045_0:4732_ENST00000644774_573:1539;ENST00000389044_0:5782_ENST00000575994_575:856;ENST00000389044_0:5782_ENST00000615544_391:1723;ENST00000389044_0:5782_ENST00000571691_372:761;ENST00000418123_0:363_ENST00000571691_372:761;ENST00000389045_0:4732_ENST00000571691_372:761;ENST00000418123_0:363_ENST00000575994_575:856;ENST00000389044_0:5782_ENST00000644774_573:1539;ENST00000418123_0:363_ENST00000571721_684:813;ENST00000389045_0:4732_ENST00000571721_684:813;ENST00000389045_0:4732_ENST00000575994_575:856;ENST00000418123_0:363_ENST00000575659_463:742;ENST00000283943_0:5648_ENST00000615544_391:1723;ENST00000283943_0:5648_ENST00000575087_554:2001;ENST00000389044_0:5782_ENST00000571721_684:813;ENST00000418123_0:363_ENST00000644774_573:1539;ENST00000389044_0:5782_ENST00000575659_463:742
BTF3	ENSG00000145741	PACS1	ENSG00000175115	0	1	ENST00000507081_0:334_ENST00000527380_192:548;ENST00000380591_0:750_ENST00000527380_192:548;ENST00000507081_0:334_ENST00000320580_469:4392;ENST00000380591_0:750_ENST00000320580_469:4392;ENST00000335895_0:550_ENST00000527380_192:548;ENST00000335895_0:550_ENST00000320580_469:4392
KATNAL1	ENSG00000102781	PCCA	ENSG00000175198	0	1	ENST00000380615_0:154_ENST00000424527_348:447;ENST00000380615_0:154_ENST00000413170_76:397;ENST00000380615_0:154_ENST00000376285_1784:2494;ENST00000380615_0:154_ENST00000376279_1852:2418;ENST00000380615_0:154_ENST00000458283_103:669;ENST00000380615_0:154_ENST00000637657_1406:2118;ENST00000380615_0:154_ENST00000636366_944:1654;ENST00000380615_0:154_ENST00000376286_1774:2481
ZFR	ENSG00000056097	PSMA6	ENSG00000100902	0	1	ENST00000265069_0:240_ENST00000261479_196:1029;ENST00000265069_0:240_ENST00000553809_155:879;ENST00000265069_0:240_ENST00000556506_80:763;ENST00000265069_0:240_ENST00000627895_236:484
EIF3B	ENSG00000106263	CC2D1B	ENSG00000154222	0	1	ENST00000438021_0:1823_ENST00000360876_2381:3055
STK24	ENSG00000102572	HP1BP3	ENSG00000127483	0	1	ENST00000539966_0:350_ENST00000438032_274:1159;ENST00000376547_0:455_ENST00000375000_323:928;ENST00000397517_0:638_ENST00000375000_323:928;ENST00000376547_0:455_ENST00000312239_236:3938;ENST00000539966_0:350_ENST00000312239_236:3938;ENST00000539966_0:350_ENST00000424732_118:970;ENST00000397517_0:638_ENST00000417710_294:572;ENST00000539966_0:350_ENST00000417710_294:572;ENST00000376547_0:455_ENST00000424732_118:970;ENST00000376547_0:455_ENST00000417710_294:572;ENST00000397517_0:638_ENST00000424732_118:970;ENST00000397517_0:638_ENST00000312239_236:3938;ENST00000397517_0:638_ENST00000438032_274:1159;ENST00000376547_0:455_ENST00000438032_274:1159;ENST00000539966_0:350_ENST00000375000_323:928
RAI1	ENSG00000108557	COL1A1	ENSG00000108821	0	1	ENST00000225964_0:222_ENST00000395774_84:2928;ENST00000225964_0:222_ENST00000353383_453:7662;ENST00000225964_0:222_ENST00000471135_359:570
VIM	ENSG00000026025	COL4A1	ENSG00000187498	1	1	ENST00000375820_0:2928_ENST00000544301_988:2135;ENST00000375820_0:2928_ENST00000224237_720:1868
VIM	ENSG00000026025	MYOF	ENSG00000138119	2	0	ENST00000544301_0:2135_ENST00000358334_1117:6680;ENST00000544301_0:2135_ENST00000359263_1117:6719;ENST00000224237_0:1868_ENST00000371489_1240:1519;ENST00000544301_0:2135_ENST00000371489_1240:1519;ENST00000224237_0:1868_ENST00000359263_1117:6719;ENST00000224237_0:1868_ENST00000358334_1117:6680
COL1A1	ENSG00000108821	RANGRF	ENSG00000108961	0	1	ENST00000225964_0:2786_ENST00000226105_729:1009
COL1A1	ENSG00000108821	ETFA	ENSG00000140374	0	1	ENST00000225964_0:2730_ENST00000559602_429:792;ENST00000225964_0:2730_ENST00000560726_564:942;ENST00000225964_0:2730_ENST00000559973_425:804;ENST00000225964_0:2730_ENST00000557943_796:2287;ENST00000225964_0:2730_ENST00000560345_623:717;ENST00000225964_0:2730_ENST00000433983_584:1346
COL1A1	ENSG00000108821	SUPT6H	ENSG00000109111	0	1	ENST00000225964_0:438_ENST00000314616_3303:6523;ENST00000507689_0:460_ENST00000347486_3298:5569;ENST00000225964_0:438_ENST00000347486_3298:5569;ENST00000507689_0:460_ENST00000314616_3303:6523
COL1A1	ENSG00000108821	SDF2	ENSG00000132581	0	1	ENST00000225964_0:2234_ENST00000247020_466:1568
COL1A1	ENSG00000108821	FSTL1	ENSG00000163430	0	2	ENST00000507689_0:510_ENST00000469005_477:565;ENST00000507689_0:510_ENST00000295633_688:5943;ENST00000507689_0:510_ENST00000424703_321:1396;ENST00000225964_0:488_ENST00000424703_321:1396;ENST00000225964_0:488_ENST00000469005_477:565;ENST00000225964_0:488_ENST00000295633_688:5943
COL1A1	ENSG00000108821	COL6A1	ENSG00000142156	3	6	ENST00000507689_0:537_ENST00000361866_922:4238;ENST00000507689_0:537_ENST00000612273_890:3251
COL1A1	ENSG00000108821	C7orf50	ENSG00000146540	2	0	ENST00000225964_0:923_ENST00000397100_170:1264;ENST00000225964_0:923_ENST00000357429_199:1294;ENST00000225964_0:923_ENST00000397098_1056:2131;ENST00000225964_0:923_ENST00000412051_82:1147;ENST00000225964_0:923_ENST00000491163_173:621;ENST00000225964_0:923_ENST00000444428_33:507
COL1A1	ENSG00000108821	COL1A2	ENSG00000164692	60	74	ENST00000225964_0:2570_ENST00000297268_2658:5411;ENST00000225964_0:1187_ENST00000620463_2095:4523;ENST00000225964_0:1187_ENST00000297268_2454:5411;ENST00000297268_0:1174_ENST00000225964_1086:6727;ENST00000620463_0:795_ENST00000225964_574:6727;ENST00000225964_0:2570_ENST00000620463_2299:4523;ENST00000620463_0:2119_ENST00000225964_1092:6727;ENST00000297268_0:2478_ENST00000225964_1092:6727;ENST00000225964_0:672_ENST00000620463_3065:4523;ENST00000297268_0:1154_ENST00000225964_574:6727;ENST00000225964_0:672_ENST00000297268_3424:5411;ENST00000620463_0:815_ENST00000225964_1086:6727
COL1A1	ENSG00000108821	COL4A2	ENSG00000134871	5	5	ENST00000225964_0:3314_ENST00000360467_523:6494;ENST00000225964_0:3314_ENST00000400163_362:484;ENST00000225964_0:3314_ENST00000650540_402:3108
COL1A1	ENSG00000108821	COL3A1	ENSG00000168542	14	11	ENST00000225964_0:3158_ENST00000317840_1015:3873;ENST00000225964_0:3158_ENST00000304636_1081:5543
COL1A1	ENSG00000108821	ARHGEF17	ENSG00000110237	0	1	ENST00000263674_0:4752_ENST00000225964_819:6727;ENST00000643371_0:1564_ENST00000225964_819:6727
COL1A1	ENSG00000108821	C11orf58	ENSG00000110696	2	0	ENST00000525684_0:268_ENST00000225964_2354:6727;ENST00000528634_0:268_ENST00000225964_2354:6727;ENST00000228136_0:525_ENST00000225964_2354:6727
CYB5R3	ENSG00000100243	A4GALT	ENSG00000128274	0	1	ENST00000642412_0:114_ENST00000361740_120:2938
MT2A	ENSG00000125148	GABARAP	ENSG00000170296	0	1	ENST00000245185_0:485_ENST00000571129_78:568;ENST00000245185_0:485_ENST00000577035_52:762;ENST00000245185_0:485_ENST00000302386_530:1634
